id,Nama,Kabupaten,Rating,Total_Review,Mood_Review,Link,Kategori,mood_clean,feature_text,rating_norm,review_norm
21,Massai Bali,Badung,4.5,160, rating  |  masakan  |  jam buka  |  semua filter | semua | cocktail | musik | fine dining | tiramisu | presentasi | appetizer | kaviar | dj | makan malam | the menu,"https://www.google.com/maps/place/Massai+Bali/@-8.677823,115.1348986,15z/data=!4m10!1m3!2m2!1sRestoran+hits+di+Seminyak+Bali!6e5!3m5!1s0x2dd247a426c260e3:0xf373b10df68dac3a!8m2!3d-8.6778226!4d115.1539533!16s%2Fg%2F11kbp4_b5z?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Sunset & View | Vibrant Nightlife, rating   masakan   jam buka   semua filter cocktail musik fine dining tiramisu presentasi appetizer kaviar makan malam the menu, rating   masakan   jam buka   semua filter cocktail musik fine dining tiramisu presentasi appetizer kaviar makan malam the menu sunset & view   vibrant nightlife sunset & view   vibrant nightlife badung,0.875,0.4663209804096644
22,Breeze at The Samaya Seminyak,Badung,4.5,1028, rating  |  masakan  |  jam buka  |  semua filter | semua | sunset | pantai | romantis | cocktail | hari jadi | honeymoon | melihat | fruits de mer | paella | lamaran,"https://www.google.com/maps/place/Breeze+at+The+Samaya+Seminyak/@-8.677823,115.1348986,15z/data=!4m11!1m3!2m2!1sRestoran+hits+di+Seminyak+Bali!6e5!3m6!1s0x2dd2470fc1390a39:0x7965212426ac8671!8m2!3d-8.6830616!4d115.153281!15sCh5SZXN0b3JhbiBoaXRzIGRpIFNlbWlueWFrIEJhbGlaICIecmVzdG9yYW4gaGl0cyBkaSBzZW1pbnlhayBiYWxpkgESd2VzdGVybl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVIxTWpaRWVqVlJSUkFC4AEA-gEECAAQOw!16s%2Fg%2F1tl6n6q4?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Sunset & View | Vibrant Nightlife | Romantic & Cozy, rating   masakan   jam buka   semua filter sunset pantai romantis cocktail hari jadi honeymoon melihat fruits de mer paella lamaran, rating   masakan   jam buka   semua filter sunset pantai romantis cocktail hari jadi honeymoon melihat fruits de mer paella lamaran sunset & view   vibrant nightlife   romantic & cozy sunset & view   vibrant nightlife   romantic & cozy badung,0.875,0.6634372029419866
23,Bias Courtyard Seminyak,Badung,4.5,837, rating  |  masakan  |  jam buka  |  semua filter | semua | dinner | cocktail | gelato | konser | smoothie bowl | tusuk sate | kuliner | permata | valet | spring roll,"https://www.google.com/maps/place/Bias+Courtyard+Seminyak/@-8.677823,115.1348986,15z/data=!4m11!1m3!2m2!1sRestoran+hits+di+Seminyak+Bali!6e5!3m6!1s0x2dd247bf09e39915:0xae49bd4b8f7153fc!8m2!3d-8.6799018!4d115.153461!15sCh5SZXN0b3JhbiBoaXRzIGRpIFNlbWlueWFrIEJhbGlaICIecmVzdG9yYW4gaGl0cyBkaSBzZW1pbnlhayBiYWxpkgEEY2FmZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYWNVMXllalpuUlJBQuABAPoBBAgAEEQ!16s%2Fg%2F11n_cm3312?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Vibrant Nightlife, rating   masakan   jam buka   semua filter dinner cocktail gelato konser smoothie bowl tusuk sate kuliner permata valet spring roll, rating   masakan   jam buka   semua filter dinner cocktail gelato konser smoothie bowl tusuk sate kuliner permata valet spring roll vibrant nightlife vibrant nightlife badung,0.875,0.6416182481187764
24,KYND COMMUNITY,Badung,4.5,5201, rating  |  masakan  |  jam buka  |  semua filter | semua | açaí na tigela | instagram | matcha | smoothie bowl | strawberry | july | granola | kawaii | huruf | girly girl,"https://www.google.com/maps/place/KYND+COMMUNITY/@-8.677823,115.1348986,15z/data=!4m11!1m3!2m2!1sRestoran+hits+di+Seminyak+Bali!6e5!3m6!1s0x2dd247132f1ffccb:0x4a517c53bb069c59!8m2!3d-8.674806!4d115.1567252!15sCh5SZXN0b3JhbiBoaXRzIGRpIFNlbWlueWFrIEJhbGlaICIecmVzdG9yYW4gaGl0cyBkaSBzZW1pbnlhayBiYWxpkgEVdmVnZXRhcmlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVF4TFV0dFMzaDNSUkFC4AEA-gEECAAQQg!16s%2Fg%2F11d_z0w88j?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   masakan   jam buka   semua filter açaí na tigela instagram matcha smoothie bowl strawberry july granola kawaii huruf girly girl, rating   masakan   jam buka   semua filter açaí na tigela instagram matcha smoothie bowl strawberry july granola kawaii huruf girly girl general chill general chill badung,0.875,0.8356359742813494
25,Seminyak Kitchen,Badung,4.5,440, rating  |  masakan  |  jam buka  |  semua filter | semua | breakfast | buffet | hotel | pilihan | keramahan | meja makan | tim | libur | nasi goreng | sate,"https://www.google.com/maps/place/Seminyak+Kitchen/@-8.677823,115.1348986,15z/data=!4m11!1m3!2m2!1sRestoran+hits+di+Seminyak+Bali!6e5!3m6!1s0x2dd2471faa9ad5d1:0x19310dbd8d0b53e!8m2!3d-8.691726!4d115.162374!15sCh5SZXN0b3JhbiBoaXRzIGRpIFNlbWlueWFrIEJhbGlaICIecmVzdG9yYW4gaGl0cyBkaSBzZW1pbnlhayBiYWxpkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNeE9VeGljbGRCRUFF4AEA-gEECAAQIg!16s%2Fg%2F11c1q5yyxr?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   masakan   jam buka   semua filter breakfast buffet hotel pilihan keramahan meja makan tim libur nasi goreng sate, rating   masakan   jam buka   semua filter breakfast buffet hotel pilihan keramahan meja makan tim libur nasi goreng sate general chill general chill badung,0.875,0.5733985492465816
26,Suka Espresso [Ubud],Gianyar,4.8,6111, rating  |  jam buka  |  semua filter | semua | sari | shakshouka | smoothie bowl | flat white | açaí na tigela | orak-arik cabai | alpukat tumbuk | muesli | pancake beri | kue lumpur cokelat,"https://www.google.com/maps/place/Suka+Espresso+%5BUbud%5D/@-8.5211103,115.2250711,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23da6ec4589cd:0x5778eea89f14f29c!8m2!3d-8.5211103!4d115.2631799!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBCnJlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlBNazl4WjNsM1JSQULgAQD6AQQIABAu!16s%2Fg%2F11j3vtq37b?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter sari shakshouka smoothie bowl flat white açaí na tigela orak-arik cabai alpukat tumbuk muesli pancake beri kue lumpur cokelat, rating   jam buka   semua filter sari shakshouka smoothie bowl flat white açaí na tigela orak-arik cabai alpukat tumbuk muesli pancake beri kue lumpur cokelat general chill general chill gianyar,0.95,0.8527671529499745
27,Ivy Cafe,Gianyar,4.8,3423, rating  |  jam buka  |  semua filter | semua | smoothie bowls | hostel | chicken parmigiana | bungkus falafel | mcmuffin | supercharger | ayu | piring buah | salad udang mangga | pizza burrata,"https://www.google.com/maps/place/Ivy+Cafe/@-8.5211103,115.2250711,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23dfce2dcd7c3:0x29cdc3529b21c826!8m2!3d-8.5209521!4d115.2629859!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjFNelJJYm5SM1JSQULgAQD6AQQIABAp!16s%2Fg%2F11kh4t0j52?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter smoothie bowls hostel chicken parmigiana bungkus falafel mcmuffin supercharger ayu piring buah salad udang mangga pizza burrata, rating   jam buka   semua filter smoothie bowls hostel chicken parmigiana bungkus falafel mcmuffin supercharger ayu piring buah salad udang mangga pizza burrata general chill general chill gianyar,0.95,0.7911920994338384
28,Watercress Cafe Ubud,Gianyar,4.8,4518, rating  |  jam buka  |  semua filter | semua | ririn | burger kembang kol | salad ayam mete | mangkuk makanan super | ria | burger ikan | sanjaya malakar | mandala suci wenara wana | musuh bebuyutan cokelat | terong asap,"https://www.google.com/maps/place/Watercress+Cafe+Ubud/@-8.5211103,115.2250711,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d6cdad82e2d:0x75599808bcc0b6da!8m2!3d-8.5131164!4d115.2609062!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjRMVXA1YkRWQlJSQULgAQD6AQQIABBG!16s%2Fg%2F11ckqrbdxp?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter ririn burger kembang kol salad ayam mete mangkuk makanan super ria burger ikan sanjaya malakar mandala suci wenara wana musuh bebuyutan cokelat terong asap, rating   jam buka   semua filter ririn burger kembang kol salad ayam mete mangkuk makanan super ria burger ikan sanjaya malakar mandala suci wenara wana musuh bebuyutan cokelat terong asap general chill general chill gianyar,0.95,0.8206788258120039
29,Lazy Cats,Gianyar,4.8,2816, rating  |  jam buka  |  semua filter | semua | balkon | tapas | desain | sofa | playlist | pita | interiornya | cold brew | shakshouka | eggs benedict,"https://www.google.com/maps/place/Lazy+Cats/@-8.5211103,115.2250711,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d3fde92dc37:0xecf79538fde27282!8m2!3d-8.5053108!4d115.2582557!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBFXZlZ2V0YXJpYW5fcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VONE1VOVFhWFpCUlJBQuABAPoBBAgAEEQ!16s%2Fg%2F11c2ksvw65?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter balkon tapas desain sofa playlist pita interiornya cold brew shakshouka eggs benedict, rating   jam buka   semua filter balkon tapas desain sofa playlist pita interiornya cold brew shakshouka eggs benedict general chill general chill gianyar,0.95,0.7704557435062771
30,"Pedro : Coffee, Eatery, Bar, Roastery Ubud",Gianyar,4.8,251, rating  |  jam buka  |  semua filter | semua | atmosphere | sarapan | musik | cafe | burrito | beer | roti panggang alpukat | harga | open mike | petang,"https://www.google.com/maps/place/Pedro+:+Coffee,+Eatery,+Bar,+Roastery+Ubud/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd22309c9b070f5:0x6043cfe20f961c62!8m2!3d-8.4863169!4d115.2508413!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUTNhRnB1ZGxGQkVBReABAPoBBAgAEC8!16s%2Fg%2F11vzd8krqy?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Vibrant Nightlife | Budget Friendly, rating   jam buka   semua filter atmosphere sarapan musik cafe burrito beer roti panggang alpukat harga open mike petang, rating   jam buka   semua filter atmosphere sarapan musik cafe burrito beer roti panggang alpukat harga open mike petang vibrant nightlife   budget friendly vibrant nightlife   budget friendly gianyar,0.95,0.5139306165536176
31,Seniman Coffee Studio,Gianyar,4.8,4924, rating  |  jam buka  |  semua filter | semua | kursi goyang | valet parking | affogato | kopi single origin | pencicipan kopi | canele | botol kaca | egg tart | teh biji kopi | daur ulang kaca,"https://www.google.com/maps/place/Seniman+Coffee+Studio/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d6a065b98bb:0x6fa247aced3b9ae2!8m2!3d-8.5067234!4d115.2651548!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBC2NvZmZlZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5RY1UwdFNrSkJFQUXgAQD6AQQIABBH!16s%2Fg%2F1tdz276b?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Work from Cafe, rating   jam buka   semua filter kursi goyang valet parking affogato kopi single origin pencicipan kopi canele botol kaca egg tart teh biji kopi daur ulang kaca, rating   jam buka   semua filter kursi goyang valet parking affogato kopi single origin pencicipan kopi canele botol kaca egg tart teh biji kopi daur ulang kaca work from cafe work from cafe gianyar,0.95,0.8298212358830191
32,The Hideout Cafe Ubud,Gianyar,4.8,370, rating  |  jam buka  |  semua filter | semua | roti pisang | sawah | ac | jalan kaki | wifi | nasi goreng | tiramisu roti panggang prancis | telur rebus tanpa kulit | jamur psilocybin | roti panggang alpukat,"https://www.google.com/maps/place/The+Hideout+Cafe+Ubud/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23daa16c3e1df:0xf6a15fdbe6c4fd23!8m2!3d-8.5012982!4d115.2634972!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnlNRXN5TVdOQkVBReABAPoBBAgAEEc!16s%2Fg%2F11l6dz5lzf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Sunset & View | Work from Cafe, rating   jam buka   semua filter roti pisang sawah jalan kaki wifi nasi goreng tiramisu roti panggang prancis telur rebus tanpa kulit jamur psilocybin roti panggang alpukat, rating   jam buka   semua filter roti pisang sawah jalan kaki wifi nasi goreng tiramisu roti panggang prancis telur rebus tanpa kulit jamur psilocybin roti panggang alpukat sunset & view   work from cafe sunset & view   work from cafe gianyar,0.95,0.555031296245523
33,Two Face / Coffee & Brunch [Ubud],Gianyar,4.8,728, rating  |  jam buka  |  semua filter | semua | f&b | eggs benedict | shakshouka | adi | dj | ayam katsu sando | smoothie bowl | tapa | mentega cokelat | pancake beri,"https://www.google.com/maps/place/Two+Face+%2F+Coffee+%26+Brunch+%5BUbud%5D/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23dc444829165:0x3429f5a081982b9b!8m2!3d-8.5062629!4d115.2608425!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBPVWxFeGJIUlJWMXA1WW01Vk5Wb3dhRUpOUmxaclZrUlJkMUpZWXhBQuABAPoBBAgAECc!16s%2Fg%2F11wq6y5psz?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Vibrant Nightlife, rating   jam buka   semua filter f&b eggs benedict shakshouka adi ayam katsu sando smoothie bowl tapa mentega cokelat pancake beri, rating   jam buka   semua filter f&b eggs benedict shakshouka adi ayam katsu sando smoothie bowl tapa mentega cokelat pancake beri vibrant nightlife vibrant nightlife gianyar,0.95,0.6268107289169104
34,Avocuts Coffee & Eatery,Gianyar,4.8,579, rating  |  jam buka  |  semua filter | semua | smoothies | pancake alpukat | cinnamon roll | brunch | kesehatan | avocado coffee | roti panggang alpukat | tiramisu | cappucino | smoothie alpukat,"https://www.google.com/maps/place/Avocuts+Coffee+%26+Eatery/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d80b35592af:0xeace4d422fe7426d!8m2!3d-8.5057757!4d115.2617988!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBCnJlc3RhdXJhbnSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjAxTVdNeVpGUmtWamsxVFZaQ1NtRlhhSEJTVmtZMFRVaG5lRkZYWXhBQuABAPoBBAgAECw!16s%2Fg%2F11md1ml174?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Work from Cafe, rating   jam buka   semua filter smoothies pancake alpukat cinnamon roll brunch kesehatan avocado coffee roti panggang alpukat tiramisu cappucino smoothie alpukat, rating   jam buka   semua filter smoothies pancake alpukat cinnamon roll brunch kesehatan avocado coffee roti panggang alpukat tiramisu cappucino smoothie alpukat work from cafe work from cafe gianyar,0.95,0.6025135537166709
35,Milk madu,Gianyar,4.8,5590, rating  |  jam buka  |  semua filter | semua | pizza | poke | istana ubud | western food | burger hancur | sari | syrniki | roti lapis kuba | bakwan jagung | batuan vulkanik,"https://www.google.com/maps/place/Milk+madu/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d6a8e890949:0x6e63b6b7b41f0060!8m2!3d-8.5063024!4d115.2623691!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQ0VEZOdE9ERmhSa0p1VlRBME0xaDZTazFNVmtVeFdqSjRZVk5IWXhBQuABAPoBBQj5AhAm!16s%2Fg%2F11f_x4s3f9?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter pizza poke istana ubud western food burger hancur sari syrniki roti lapis kuba bakwan jagung batuan vulkanik, rating   jam buka   semua filter pizza poke istana ubud western food burger hancur sari syrniki roti lapis kuba bakwan jagung batuan vulkanik general chill general chill gianyar,0.95,0.8432993207457306
36,Littletalks Ubud,Gianyar,4.8,664, rating  |  jam buka  |  semua filter | semua | membaca | perpustakaan | sungai | wifi | nasi goreng | smoothie bowl | laptop | ambient | pameran seni | konsepnya,"https://www.google.com/maps/place/Littletalks+Ubud/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d08716fe3ef:0x12eb6c9088457577!8m2!3d-8.5127487!4d115.258219!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBmJpc3Ryb5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSd2F6UmZjblpSUlJBQuABAPoBBAgcEDQ!16s%2Fg%2F11c4bg441q?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Work from Cafe, rating   jam buka   semua filter membaca perpustakaan sungai wifi nasi goreng smoothie bowl laptop ambient pameran seni konsepnya, rating   jam buka   semua filter membaca perpustakaan sungai wifi nasi goreng smoothie bowl laptop ambient pameran seni konsepnya work from cafe work from cafe gianyar,0.95,0.6170463303875067
37,Livingstone Holyground,Gianyar,4.8,3572, rating  |  jam buka  |  semua filter | semua | brunch | playground | gelato | kolam renang | aglio olio | smoothie bowl | pork belly | pita | lava cake | chicken parmigiana,"https://www.google.com/maps/place/Livingstone+Holyground/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d96a16fd43d:0x5362f4aadd0edb14!8m2!3d-8.5046923!4d115.2721383!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBC2NvZmZlZV9zaG9wmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4a2FXVlZWbFJOZW14VldqRmFVVk5XUmpCak1rcHRWVVV4VlZVell4QULgAQD6AQQIABAn!16s%2Fg%2F11khcc4_kt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Family Friendly, rating   jam buka   semua filter brunch playground gelato kolam renang aglio olio smoothie bowl pork belly pita lava cake chicken parmigiana, rating   jam buka   semua filter brunch playground gelato kolam renang aglio olio smoothie bowl pork belly pita lava cake chicken parmigiana family friendly family friendly gianyar,0.95,0.7957186036838132
38,Clear Cafe,Gianyar,4.8,4398, rating  |  jam buka  |  semua filter | semua | sepatu | spa | pajak | telanjang kaki | smoothie bowl | pad thai | ikan koi | hobbit | kolam ikan | pemadam,"https://www.google.com/maps/place/Clear+Cafe/@-8.4863169,115.2127325,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d6bc25f6ab9:0x66843dd1173b4799!8m2!3d-8.5091774!4d115.2649008!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnljSEkyWkVobkVBReABAPoBBAgAECk!16s%2Fg%2F1hm49hpx3?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter sepatu spa pajak telanjang kaki smoothie bowl pad thai ikan koi hobbit kolam ikan pemadam, rating   jam buka   semua filter sepatu spa pajak telanjang kaki smoothie bowl pad thai ikan koi hobbit kolam ikan pemadam general chill general chill gianyar,0.95,0.8178188466421131
39,Monkey Cave Espresso Ubud,Gianyar,4.8,715, rating  |  jam buka  |  semua filter | semua | latte | hotdog | mandala suci wenara wana | musik | flat white | long black | roti panggang alpukat | roti pisang | pajak | selera,"https://www.google.com/maps/place/Monkey+Cave+Espresso+Ubud/@-8.5183309,115.2243878,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d7320bc1949:0xcfff6c3a64d4b3fb!8m2!3d-8.5183309!4d115.2624966!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk1jVXBNTTJObkVBReABAPoBBAh2ED8!16s%2Fg%2F11c59xbnlf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Vibrant Nightlife, rating   jam buka   semua filter latte hotdog mandala suci wenara wana musik flat white long black roti panggang alpukat roti pisang pajak selera, rating   jam buka   semua filter latte hotdog mandala suci wenara wana musik flat white long black roti panggang alpukat roti pisang pajak selera vibrant nightlife vibrant nightlife gianyar,0.95,0.6248986311200819
40,Titik Temu Coffee - Ubud Palace,Gianyar,4.8,977, rating  |  jam buka  |  semua filter | semua | lantai | pancake | cash | avocado toast | churros | interior | chicken burger | long black | bean bag | nasi goreng daging sapi,"https://www.google.com/maps/place/Titik+Temu+Coffee+-+Ubud+Palace/@-8.5183309,115.2243878,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d806883db07:0x49c0f8c90c556395!8m2!3d-8.5055339!4d115.2629522!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBBGNhZmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjB4YjFrd05VcE5iRUpHWlZZNWNGWkVVa0pqV0dOMFRXcFdSbEZzUlJBQuABAPoBBAgwEDQ!16s%2Fg%2F11h8j3s8rl?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",General Chill, rating   jam buka   semua filter lantai pancake cash avocado toast churros interior chicken burger long black bean bag nasi goreng daging sapi, rating   jam buka   semua filter lantai pancake cash avocado toast churros interior chicken burger long black bean bag nasi goreng daging sapi general chill general chill gianyar,0.95,0.6580353944142497
41,KAFE,Gianyar,4.8,3503, rating  |  jam buka  |  semua filter | semua | cocktail | cappucino | lantai | pad thai | yoga | laptop | balkon | monyet | kentang goreng truffle,"https://www.google.com/maps/place/KAFE/@-8.5183309,115.2243878,14z/data=!4m10!1m2!2m1!1sCafe+terbaik+di+Ubud+Bali!3m6!1s0x2dd23d739f22c9c3:0x9f81e5b6c6de53e6!8m2!3d-8.5140392!4d115.2641736!15sChlDYWZlIHRlcmJhaWsgZGkgVWJ1ZCBCYWxpIgOoAQFaGyIZY2FmZSB0ZXJiYWlrIGRpIHVidWQgYmFsaZIBFmhlYWx0aF9mb29kX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXlMV0oxTUY5QlJSQULgAQD6AQQIEhBI!16s%2Fg%2F1wfz1c_s?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D",Work from Cafe | Vibrant Nightlife, rating   jam buka   semua filter cocktail cappucino lantai pad thai yoga laptop balkon monyet kentang goreng truffle, rating   jam buka   semua filter cocktail cappucino lantai pad thai yoga laptop balkon monyet kentang goreng truffle work from cafe   vibrant nightlife work from cafe   vibrant nightlife gianyar,0.95,0.7936463804647063
